,File Name,Commit msg,Complexity,Nol Added,Nol Removed,No of lines in file,Token Count,No of Changed Methods,No of Methods,Code Churn Files Count,Code Churn Files Max,Code Churn Files Avg,Commits Count,Hunks Count,Added Lines Count,Added Lines Max,Added Lines avg,Removed Lines Count,Removed Lines max,Removed Lines avg,BugLabelLevel,CommitBug,AddRemoved,CommitAddRemoved
streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamKTableJoinProcessor.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamKTableJoinProcessor.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",8,2,2,56,532,1,4,88,62,5,17,3,132,62,8,44,8,3,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamReduce.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamReduce.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",12,2,2,98,726,1,8,139,167,5,27,3,316,167,12,177,89,7,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamSessionWindowAggregate.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamSessionWindowAggregate.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",16,3,6,170,1333,1,10,214,165,8,26,3.5,350,165,13,136,25,5,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamSlidingWindowAggregate.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamSlidingWindowAggregate.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",68,3,5,428,3037,1,20,535,307,107,5,8,647,307,129,112,65,22,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamWindowAggregate.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/KStreamWindowAggregate.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",14,3,5,163,1187,1,9,209,171,6,36,3.0,428,171,12,219,43,6,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/KTableKTableInnerJoin.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/KTableKTableInnerJoin.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",20,2,2,125,998,1,13,172,115,6,28,3.0,325,115,12,153,34,5,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/KTableKTableLeftJoin.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/KTableKTableLeftJoin.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",22,2,2,130,1020,1,13,178,112,7,25,4,283,112,11,105,18,4,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/KTableKTableOuterJoin.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/KTableKTableOuterJoin.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",26,2,2,138,1068,1,13,186,112,7,25,4,292,112,12,106,18,4,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/KTableKTableRightJoin.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/KTableKTableRightJoin.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",18,2,2,121,954,1,13,169,113,7,25,3,276,113,11,107,18,4,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/KTableSource.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/KTableSource.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",13,2,2,91,682,1,8,129,78,5,25,4,255,78,10,126,31,5,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/foreignkeyjoin/ForeignJoinSubscriptionProcessorSupplier.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/foreignkeyjoin/ForeignJoinSubscriptionProcessorSupplier.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",12,1,1,80,766,1,5,118,114,15,8,1.5,134,114,17,16,6,2,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/foreignkeyjoin/ForeignJoinSubscriptionSendProcessorSupplier.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/foreignkeyjoin/ForeignJoinSubscriptionSendProcessorSupplier.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",16,1,1,125,1074,1,4,167,116,21,8,5.5,200,116,25,33,8,4,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/kstream/internals/foreignkeyjoin/SubscriptionStoreReceiveProcessorSupplier.java,streams/src/main/java/org/apache/kafka/streams/kstream/internals/foreignkeyjoin/SubscriptionStoreReceiveProcessorSupplier.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",10,1,1,77,719,1,2,115,112,12,10,1.5,136,112,14,21,9,2,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/processor/internals/GlobalStateUpdateTask.java,streams/src/main/java/org/apache/kafka/streams/processor/internals/GlobalStateUpdateTask.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",17,2,2,113,806,1,6,154,110,5,29,2,233,110,8,79,24,3,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/processor/internals/ProcessorNode.java,streams/src/main/java/org/apache/kafka/streams/processor/internals/ProcessorNode.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",28,9,41,140,1004,5,16,196,99,5,41,3,676,105,16,480,140,12,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/processor/internals/RecordCollectorImpl.java,streams/src/main/java/org/apache/kafka/streams/processor/internals/RecordCollectorImpl.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",39,1,1,230,1688,1,12,311,123,6,51,4,1025,219,20,714,207,14,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/processor/internals/RecordQueue.java,streams/src/main/java/org/apache/kafka/streams/processor/internals/RecordQueue.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",24,1,1,121,803,1,13,214,140,6,37,3,432,140,12,218,75,6,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/processor/internals/SourceNode.java,streams/src/main/java/org/apache/kafka/streams/processor/internals/SourceNode.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",8,1,1,63,515,1,8,101,64,3,33,2,251,64,8,150,23,5,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamTask.java,streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamTask.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",187,1,7,886,5745,1,61,1257,352,6,202,4.0,4119,422,20,2862,465,14,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamThread.java,streams/src/main/java/org/apache/kafka/streams/processor/internals/StreamThread.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",140,1,6,858,5794,1,56,1255,477,4,294,4.0,7464,562,25,6209,633,21,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/processor/internals/metrics/ProcessorNodeMetrics.java,streams/src/main/java/org/apache/kafka/streams/processor/internals/metrics/ProcessorNodeMetrics.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",9,0,235,197,1047,9,9,231,420,33,7,3,499,420,71,268,235,38,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/processor/internals/metrics/StreamsMetricsImpl.java,streams/src/main/java/org/apache/kafka/streams/processor/internals/metrics/StreamsMetricsImpl.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",95,4,21,725,4788,4,66,839,210,16,53,4,1716,210,32,877,100,17,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/processor/internals/metrics/TaskMetrics.java,streams/src/main/java/org/apache/kafka/streams/processor/internals/metrics/TaskMetrics.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",12,20,67,239,1200,6,12,278,268,28,10,3.0,382,268,38,104,67,10,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/processor/internals/metrics/ThreadMetrics.java,streams/src/main/java/org/apache/kafka/streams/processor/internals/metrics/ThreadMetrics.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",18,11,22,320,1747,11,18,359,179,24,15,5,684,179,46,325,91,22,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/state/internals/AbstractRocksDBSegmentedBytesStore.java,streams/src/main/java/org/apache/kafka/streams/state/internals/AbstractRocksDBSegmentedBytesStore.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",36,1,3,266,1873,1,25,334,299,20,17,1,415,299,24,81,41,5,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/state/internals/InMemorySessionStore.java,streams/src/main/java/org/apache/kafka/streams/state/internals/InMemorySessionStore.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",63,1,3,404,2769,1,30,524,378,35,15,3,596,378,40,72,14,5,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/state/internals/InMemoryTimeOrderedKeyValueBuffer.java,streams/src/main/java/org/apache/kafka/streams/state/internals/InMemoryTimeOrderedKeyValueBuffer.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",68,0,4,428,3165,1,34,564,347,28,20,4.0,905,347,45,341,106,17,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/state/internals/InMemoryWindowStore.java,streams/src/main/java/org/apache/kafka/streams/state/internals/InMemoryWindowStore.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",86,1,3,477,3315,1,40,597,393,27,22,2.5,994,393,45,397,119,18,2,1,0,1
streams/src/main/java/org/apache/kafka/streams/state/internals/MeteredKeyValueStore.java,streams/src/main/java/org/apache/kafka/streams/state/internals/MeteredKeyValueStore.java,"KAFKA-12519: Remove built-in Streams metrics for versions 0.10.0-2.4 (#10765)

As specified in KIP-743, this PR removes the built-in metrics
in Streams that are superseded by the refactoring proposed in KIP-444.

Reviewers: Guozhang Wang <wangguoz@gmail.com>, Luke Chen <showuon@gmail.com>",47,10,10,310,2593,3,30,383,273,7,56,4.0,1474,273,26,1091,197,19,2,1,0,1
